Date,Open,Close,High,Low,Volume
11/5/2019 10:05,3082.36,3081.43,3082.4,3081.35,0
11/5/2019 10:06,3081.42,3080.72,3081.42,3080.49,0
11/5/2019 10:07,3080.77,3079.75,3080.9,3079.75,0
11/5/2019 10:08,3079.43,3079.14,3079.68,3079.14,0
11/5/2019 10:09,3078.97,3077.55,3078.97,3076.71,0
11/5/2019 10:10,3077.48,3076.66,3077.51,3076.39,0
11/5/2019 10:11,3076.63,3074.37,3076.89,3074.33,0
11/5/2019 10:12,3074.41,3073.61,3074.5,3073.49,0
11/5/2019 10:13,3073.77,3075.44,3075.44,3073.77,0
11/5/2019 10:14,3075.41,3075.57,3075.83,3075.27,0
11/5/2019 10:15,3075.53,3074.18,3075.54,3074.06,0
11/5/2019 10:16,3074.24,3074.23,3074.62,3074.2,0
11/5/2019 10:17,3074.17,3075.69,3075.69,3074.07,0
11/5/2019 10:18,3075.7,3076.06,3076.58,3075.69,0
11/5/2019 10:19,3076,3075.84,3076.11,3075.54,0
11/5/2019 10:20,3075.85,3076.31,3076.31,3075.67,0
11/5/2019 10:21,3076.38,3077.1,3077.23,3076.38,0
11/5/2019 10:22,3077.1,3076.38,3077.1,3076.38,0
11/5/2019 10:23,3076.38,3075.43,3076.39,3075.11,0
11/5/2019 10:24,3075.41,3075.6,3075.66,3075.23,0
11/5/2019 10:25,3075.58,3075.16,3075.58,3075.13,0
11/5/2019 10:26,3075.16,3074.9,3075.16,3074.86,0
11/5/2019 10:27,3074.9,3074.89,3075.51,3074.89,0
11/5/2019 10:28,3074.86,3073.87,3074.93,3073.85,0
11/5/2019 10:29,3073.81,3074.05,3074.5,3073.45,0
11/5/2019 10:30,3074.1,3075.06,3075.07,3073.91,0
11/5/2019 10:31,3075.12,3074.43,3075.4,3074.43,0
11/5/2019 10:32,3074.32,3074.69,3074.69,3073.75,0
11/5/2019 10:33,3074.78,3074.75,3074.93,3074.22,0
11/5/2019 10:34,3074.68,3074.48,3075.1,3074.44,0
11/5/2019 10:35,3074.44,3075.32,3075.47,3074.43,0
11/5/2019 10:36,3075.37,3076.13,3076.26,3075.37,0
11/5/2019 10:37,3076.17,3075.92,3076.21,3075.43,0
11/5/2019 10:38,3075.88,3075.12,3075.88,3074.76,0
11/5/2019 10:39,3075.08,3074.93,3075.18,3074.63,0
11/5/2019 10:40,3074.91,3075.35,3075.43,3074.47,0
11/5/2019 10:41,3075.38,3074.71,3075.75,3074.56,0
11/5/2019 10:42,3074.7,3073.94,3074.7,3073.69,0
11/5/2019 10:43,3073.97,3073.97,3074.03,3073.35,0
11/5/2019 10:44,3073.96,3072.91,3074.2,3072.81,0
11/5/2019 10:45,3073.1,3072.39,3073.51,3072.39,0
11/5/2019 10:46,3072.39,3072.43,3072.8,3072.27,0
11/5/2019 10:47,3072.42,3072.44,3072.7,3072.27,0
11/5/2019 10:48,3072.55,3073.47,3073.47,3072.15,0
11/5/2019 10:49,3073.45,3072.81,3073.46,3072.71,0
11/5/2019 10:50,3072.84,3074.39,3074.39,3072.67,0
11/5/2019 10:51,3074.36,3073.53,3074.49,3073.5,0
11/5/2019 10:52,3073.48,3073.67,3073.67,3073.1,0
11/5/2019 10:53,3073.67,3072.59,3073.69,3072.57,0
11/5/2019 10:54,3072.65,3073.05,3073.05,3072.5,0
11/5/2019 10:55,3073.27,3073.73,3073.74,3073.11,0
11/5/2019 10:56,3073.7,3073.88,3074.01,3073.66,0
11/5/2019 10:57,3073.88,3074.47,3074.7,3073.88,0
11/5/2019 10:58,3074.44,3074.17,3074.47,3073.9,0
11/5/2019 10:59,3074.17,3074.02,3074.52,3074,0
11/5/2019 11:00,3074.77,3074.74,3075.12,3074.44,0
11/5/2019 11:01,3074.77,3075.03,3075.31,3074.74,0
11/5/2019 11:02,3074.93,3075.14,3075.14,3074.5,0
11/5/2019 11:03,3075.11,3075.17,3075.35,3074.79,0
11/5/2019 11:04,3075.21,3075.24,3075.94,3075.13,0
11/5/2019 11:05,3075.27,3075.19,3075.3,3074.88,0
11/5/2019 11:06,3075.18,3075.63,3075.76,3075.14,0
11/5/2019 11:07,3075.84,3076.56,3076.73,3075.77,0
11/5/2019 11:08,3076.47,3076.42,3076.7,3076.36,0
11/5/2019 11:09,3076.4,3076.2,3076.5,3075.99,0
11/5/2019 11:10,3076.24,3076.59,3076.7,3076.23,0
11/5/2019 11:11,3076.58,3076.52,3076.61,3076.28,0
11/5/2019 11:12,3076.53,3076.6,3076.77,3076.34,0
11/5/2019 11:13,3076.62,3076.31,3076.73,3076.26,0
11/5/2019 11:14,3076.33,3076.37,3076.43,3076.23,0
11/5/2019 11:15,3076.44,3077.55,3077.95,3076.44,0
11/5/2019 11:16,3077.44,3077.66,3077.74,3077.36,0
11/5/2019 11:17,3077.65,3077.52,3077.82,3077.52,0
11/5/2019 11:18,3077.51,3077.62,3077.81,3077.45,0
11/5/2019 11:19,3077.64,3077.09,3077.68,3077.09,0
11/5/2019 11:20,3077.08,3076.84,3077.37,3076.84,0
11/5/2019 11:21,3076.78,3076.15,3076.78,3076.15,0
11/5/2019 11:22,3076.14,3075.92,3076.15,3075.77,0
11/5/2019 11:23,3076.02,3075.86,3076.14,3075.61,0
11/5/2019 11:24,3075.85,3075.71,3075.87,3075.37,0
11/5/2019 11:25,3075.73,3076.56,3076.68,3075.73,0
11/5/2019 11:26,3076.54,3075.73,3076.68,3075.73,0
11/5/2019 11:27,3075.74,3075.38,3075.99,3075.38,0
11/5/2019 11:28,3075.36,3075.43,3075.53,3075.27,0
11/5/2019 11:29,3075.38,3076.04,3076.06,3075.35,0
11/5/2019 11:30,3076.03,3075.77,3076.21,3075.64,0
11/5/2019 11:31,3075.68,3075.84,3075.84,3075.51,0
11/5/2019 11:32,3075.9,3076.04,3076.07,3075.65,0
11/5/2019 11:33,3076.04,3076.27,3076.37,3075.86,0
11/5/2019 11:34,3076.23,3076.24,3076.29,3075.89,0
11/5/2019 11:35,3076.36,3077.11,3077.25,3076.17,0
11/5/2019 11:36,3077.05,3076.85,3077.05,3076.64,0
11/5/2019 11:37,3076.85,3076.52,3076.85,3076.52,0
11/5/2019 11:38,3076.53,3075.73,3076.54,3075.73,0
11/5/2019 11:39,3075.72,3075.33,3075.72,3075.22,0
11/5/2019 11:40,3075.28,3075.03,3075.32,3075,0
11/5/2019 11:41,3074.97,3075.12,3075.15,3074.84,0
11/5/2019 11:42,3075.15,3074.62,3075.35,3074.6,0
11/5/2019 11:43,3074.62,3074.48,3074.8,3074.47,0
11/5/2019 11:44,3074.47,3074.96,3075.04,3074.47,0
11/5/2019 11:45,3074.97,3075.26,3075.26,3074.84,0
11/5/2019 11:46,3075.27,3074.8,3075.34,3074.8,0
11/5/2019 11:47,3074.76,3073.99,3074.76,3073.97,0
11/5/2019 11:48,3074.01,3073.85,3074.01,3073.8,0
11/5/2019 11:49,3073.86,3073.62,3073.9,3073.62,0
11/5/2019 11:50,3073.65,3073.62,3073.67,3073.4,0
11/5/2019 11:51,3073.63,3074.07,3074.07,3073.5,0
11/5/2019 11:52,3074.07,3074.13,3074.29,3073.78,0
11/5/2019 11:53,3074.2,3074.61,3074.73,3074.2,0
11/5/2019 11:54,3074.63,3074.23,3074.71,3074.1,0
11/5/2019 11:55,3074.26,3074.7,3074.77,3074.08,0
11/5/2019 11:56,3074.69,3075.03,3075.06,3074.67,0
11/5/2019 11:57,3075.11,3075.08,3075.42,3074.9,0
11/5/2019 11:58,3075.12,3075.08,3075.37,3075.08,0
11/5/2019 11:59,3075.1,3075.04,3075.37,3074.96,0
11/5/2019 12:00,3075.03,3075.32,3075.38,3074.64,0
11/5/2019 12:01,3075.31,3075.45,3075.73,3075.19,0
11/5/2019 12:02,3075.45,3075.58,3075.59,3075.27,0
11/5/2019 12:03,3075.58,3075.72,3075.72,3075.33,0
11/5/2019 12:04,3075.74,3075.89,3076.17,3075.72,0
11/5/2019 12:05,3075.88,3076.41,3076.55,3075.88,0
11/5/2019 12:06,3076.4,3075.58,3076.4,3075.58,0
11/5/2019 12:07,3075.54,3075.17,3075.59,3075.17,0
11/5/2019 12:08,3075.15,3075.85,3075.85,3075.14,0
11/5/2019 12:09,3075.85,3075.85,3075.97,3075.73,0
11/5/2019 12:10,3075.89,3075.42,3076.03,3075.41,0
11/5/2019 12:11,3075.42,3074.85,3075.42,3074.82,0
11/5/2019 12:12,3074.87,3074.62,3075.1,3074.46,0
11/5/2019 12:13,3074.63,3074.4,3074.69,3074.32,0
11/5/2019 12:14,3074.37,3074.31,3074.45,3074.21,0
11/5/2019 12:15,3074.33,3073.91,3074.34,3073.9,0
11/5/2019 12:16,3073.88,3073.95,3073.99,3073.81,0
11/5/2019 12:17,3073.96,3074.45,3074.45,3073.94,0
11/5/2019 12:18,3074.42,3074.12,3074.42,3074.02,0
11/5/2019 12:19,3074.1,3073.72,3074.15,3073.71,0
11/5/2019 12:20,3073.92,3074.58,3074.68,3073.89,0
11/5/2019 12:21,3074.54,3074.24,3074.55,3074.22,0
11/5/2019 12:22,3074.24,3073.61,3074.24,3073.57,0
11/5/2019 12:23,3073.61,3073.23,3073.66,3073.16,0
11/5/2019 12:24,3073.21,3072.78,3073.21,3072.72,0
11/5/2019 12:25,3072.77,3072.64,3072.84,3072.42,0
11/5/2019 12:26,3072.64,3072.51,3072.73,3072.47,0
11/5/2019 12:27,3072.53,3073.27,3073.33,3072.53,0
11/5/2019 12:28,3073.28,3073.36,3073.41,3073.19,0
11/5/2019 12:29,3073.36,3073.14,3073.4,3073.08,0
11/5/2019 12:30,3073.1,3073.06,3073.1,3072.83,0
11/5/2019 12:31,3072.98,3072.91,3072.98,3072.63,0
11/5/2019 12:32,3072.91,3072.63,3072.93,3072.4,0
11/5/2019 12:33,3072.66,3072.55,3072.74,3072.38,0
11/5/2019 12:34,3072.56,3072.58,3072.61,3072.38,0
11/5/2019 12:35,3072.62,3073.29,3073.32,3072.62,0
11/5/2019 12:36,3073.29,3073.21,3073.29,3073.06,0
11/5/2019 12:37,3073.24,3073.34,3073.41,3073.24,0
11/5/2019 12:38,3073.35,3073.99,3073.99,3073.35,0
11/5/2019 12:39,3074.01,3073.95,3074.09,3073.8,0
11/5/2019 12:40,3073.95,3074.04,3074.09,3073.83,0
11/5/2019 12:41,3074.03,3074.2,3074.36,3074.03,0
11/5/2019 12:42,3074.25,3074.96,3074.96,3074.25,0
11/5/2019 12:43,3075.08,3075.9,3075.99,3075.08,0
11/5/2019 12:44,3075.92,3075.93,3076.04,3075.87,0
11/5/2019 12:45,3075.94,3076.13,3076.23,3075.91,0
11/5/2019 12:46,3076.15,3076.62,3076.82,3076.14,0
11/5/2019 12:47,3076.62,3076.02,3076.62,3075.97,0
11/5/2019 12:48,3076.03,3076.1,3076.1,3075.83,0
11/5/2019 12:49,3076.11,3076.03,3076.27,3075.99,0
11/5/2019 12:50,3076.01,3076.1,3076.18,3075.93,0
11/5/2019 12:51,3076.09,3076.56,3076.56,3076,0
11/5/2019 12:52,3076.56,3076.91,3077.04,3076.52,0
11/5/2019 12:53,3076.92,3076.79,3076.97,3076.66,0
11/5/2019 12:54,3076.82,3076.86,3076.86,3076.68,0
11/5/2019 12:55,3076.86,3077.42,3077.42,3076.86,0
11/5/2019 12:56,3077.43,3077.37,3077.53,3077.35,0
11/5/2019 12:57,3077.36,3077.54,3077.54,3077.06,0
11/5/2019 12:58,3077.55,3077.46,3077.58,3077.3,0
11/5/2019 12:59,3077.48,3077.81,3077.83,3077.48,0
11/5/2019 13:00,3077.77,3077.68,3077.77,3077.59,0
11/5/2019 13:01,3077.68,3077.39,3077.7,3077.39,0
11/5/2019 13:02,3077.39,3077.21,3077.39,3077.18,0
11/5/2019 13:03,3077.26,3076.97,3077.31,3076.92,0
11/5/2019 13:04,3076.97,3077.1,3077.12,3076.74,0
11/5/2019 13:05,3077.11,3077.46,3077.46,3077.06,0
11/5/2019 13:06,3077.47,3077.18,3077.59,3077.18,0
11/5/2019 13:07,3077.22,3077.26,3077.41,3077.14,0
11/5/2019 13:08,3077.26,3077.18,3077.33,3077.11,0
11/5/2019 13:09,3077.19,3077.16,3077.38,3077.16,0
11/5/2019 13:10,3077.16,3077.56,3077.57,3077.12,0
11/5/2019 13:11,3077.57,3077.62,3077.62,3077.46,0
11/5/2019 13:12,3077.65,3078.16,3078.16,3077.64,0
11/5/2019 13:13,3078.18,3078.39,3078.46,3078.17,0
11/5/2019 13:14,3078.6,3078.72,3078.97,3078.58,0
11/5/2019 13:15,3078.7,3078.87,3079.08,3078.58,0
11/5/2019 13:16,3078.86,3078.64,3078.86,3078.59,0
11/5/2019 13:17,3078.66,3078.3,3078.66,3078.12,0
11/5/2019 13:18,3078.28,3078.36,3078.47,3078.28,0
11/5/2019 13:19,3078.37,3078.43,3078.46,3078.09,0
11/5/2019 13:20,3078.43,3078.42,3078.45,3078.17,0
11/5/2019 13:21,3078.43,3077.87,3078.43,3077.87,0
11/5/2019 13:22,3077.89,3077.83,3077.89,3077.74,0
11/5/2019 13:23,3077.83,3077.72,3077.9,3077.61,0
11/5/2019 13:24,3077.74,3078.04,3078.04,3077.74,0
11/5/2019 13:25,3078.04,3077.99,3078.04,3077.84,0
11/5/2019 13:26,3078,3078.34,3078.36,3078,0
11/5/2019 13:27,3078.32,3078.43,3078.47,3078.32,0
11/5/2019 13:28,3078.38,3077.99,3078.4,3077.99,0
11/5/2019 13:29,3077.99,3077.77,3078.11,3077.77,0
11/5/2019 13:30,3077.78,3077.27,3077.78,3077.26,0
11/5/2019 13:31,3077.27,3077.34,3077.51,3077.25,0
11/5/2019 13:32,3077.35,3077.72,3077.76,3077.28,0
11/5/2019 13:33,3077.72,3077.97,3078.11,3077.72,0
11/5/2019 13:34,3077.97,3078.41,3078.45,3077.97,0
11/5/2019 13:35,3078.46,3078.01,3078.51,3077.97,0
11/5/2019 13:36,3078,3077.2,3078,3077.14,0
11/5/2019 13:37,3077.16,3077.05,3077.17,3076.83,0
11/5/2019 13:38,3077.06,3077.66,3077.68,3077.02,0
11/5/2019 13:39,3077.67,3077.6,3077.7,3077.53,0
11/5/2019 13:40,3077.63,3077.86,3077.86,3077.59,0
11/5/2019 13:41,3077.85,3077.88,3078.1,3077.82,0
11/5/2019 13:42,3077.89,3077.88,3078.04,3077.87,0
11/5/2019 13:43,3077.87,3077.92,3077.96,3077.68,0
11/5/2019 13:44,3077.91,3077.89,3078.07,3077.81,0
11/5/2019 13:45,3077.9,3077.91,3077.95,3077.76,0
11/5/2019 13:46,3077.93,3077.71,3077.93,3077.66,0
11/5/2019 13:47,3077.67,3077.56,3077.68,3077.56,0
11/5/2019 13:48,3077.54,3077.14,3077.56,3077.1,0
11/5/2019 13:49,3077.16,3077.32,3077.32,3077.08,0
11/5/2019 13:50,3077.35,3077.58,3077.76,3077.35,0
11/5/2019 13:51,3077.59,3077.94,3077.98,3077.48,0
11/5/2019 13:52,3077.93,3078.13,3078.13,3077.71,0
11/5/2019 13:53,3078.13,3078.08,3078.13,3077.98,0
11/5/2019 13:54,3078.06,3077.91,3078.06,3077.91,0
11/5/2019 13:55,3077.91,3077.95,3078.1,3077.9,0
11/5/2019 13:56,3077.96,3078.59,3078.7,3077.93,0
11/5/2019 13:57,3078.53,3078.73,3078.98,3078.51,0
11/5/2019 13:58,3078.71,3078.75,3078.78,3078.57,0
11/5/2019 13:59,3078.73,3078.24,3078.73,3078.13,0
11/5/2019 14:00,3078.21,3078.17,3078.28,3078.01,0
11/5/2019 14:01,3078.15,3077.88,3078.17,3077.64,0
11/5/2019 14:02,3077.89,3077.6,3077.89,3077.51,0
11/5/2019 14:03,3077.6,3077.78,3078.08,3077.59,0
11/5/2019 14:04,3077.85,3078.11,3078.11,3077.82,0
11/5/2019 14:05,3078.11,3078.73,3078.74,3078.05,0
11/5/2019 14:06,3078.76,3078.58,3078.82,3078.58,0
11/5/2019 14:07,3078.58,3078.9,3078.9,3078.53,0
11/5/2019 14:08,3078.9,3078.82,3078.92,3078.75,0
11/5/2019 14:09,3078.81,3079.17,3079.18,3078.79,0
11/5/2019 14:10,3079.16,3079.31,3079.63,3079.14,0
11/5/2019 14:11,3079.3,3079.37,3079.45,3079.27,0
11/5/2019 14:12,3079.37,3079.36,3079.4,3079.27,0
11/5/2019 14:13,3079.37,3079.24,3079.39,3079.2,0
11/5/2019 14:14,3079.27,3079.23,3079.36,3079.23,0
11/5/2019 14:15,3079.25,3079.44,3079.44,3079.24,0
11/5/2019 14:16,3079.45,3079.82,3079.87,3079.39,0
11/5/2019 14:17,3079.8,3079.63,3079.84,3079.58,0
11/5/2019 14:18,3079.62,3079.41,3079.64,3079.28,0
11/5/2019 14:19,3079.4,3079.52,3079.61,3079.4,0
11/5/2019 14:20,3079.51,3078.97,3079.54,3078.97,0
11/5/2019 14:21,3078.97,3078.79,3078.98,3078.77,0
11/5/2019 14:22,3078.79,3079.03,3079.03,3078.77,0
11/5/2019 14:23,3079.05,3079.13,3079.23,3079.05,0
11/5/2019 14:24,3079.13,3079.02,3079.22,3079.02,0
11/5/2019 14:25,3079.01,3079,3079.03,3078.81,0
11/5/2019 14:26,3078.93,3079.04,3079.12,3078.85,0
11/5/2019 14:27,3079.02,3078.96,3079.07,3078.96,0
11/5/2019 14:28,3078.91,3079.04,3079.05,3078.76,0
11/5/2019 14:29,3079.05,3079.15,3079.22,3078.9,0
11/5/2019 14:30,3079.15,3079.05,3079.21,3079.04,0
11/5/2019 14:31,3079.07,3078.82,3079.09,3078.74,0
11/5/2019 14:32,3078.82,3079.8,3079.88,3078.81,0
11/5/2019 14:33,3079.77,3079.34,3079.81,3079.26,0
11/5/2019 14:34,3079.31,3079.15,3079.31,3079.06,0
11/5/2019 14:35,3079.14,3078.84,3079.42,3078.84,0
11/5/2019 14:36,3078.83,3078.96,3079.08,3078.82,0
11/5/2019 14:37,3078.95,3078.6,3079.18,3078.49,0
11/5/2019 14:38,3078.58,3078.51,3078.64,3078.33,0
11/5/2019 14:39,3078.53,3078.34,3078.59,3078.34,0
11/5/2019 14:40,3078.32,3078.24,3078.32,3077.97,0
11/5/2019 14:41,3078.26,3077.96,3078.27,3077.92,0
11/5/2019 14:42,3077.96,3078.6,3078.6,3077.96,0
11/5/2019 14:43,3078.61,3078.7,3078.7,3078.4,0
11/5/2019 14:44,3078.69,3078.54,3078.91,3078.54,0
11/5/2019 14:45,3078.53,3078.51,3078.71,3078.4,0
11/5/2019 14:46,3078.48,3078.65,3078.67,3078.43,0
11/5/2019 14:47,3078.67,3078.45,3078.7,3078.36,0
11/5/2019 14:48,3078.45,3078.68,3078.75,3078.45,0
11/5/2019 14:49,3078.68,3078.79,3078.81,3078.52,0
11/5/2019 14:50,3078.79,3078.79,3078.87,3078.74,0
11/5/2019 14:51,3078.75,3078.73,3078.75,3078.6,0
11/5/2019 14:52,3078.71,3078.58,3078.71,3078.33,0
11/5/2019 14:53,3078.58,3078.9,3078.93,3078.49,0
11/5/2019 14:54,3078.9,3079.01,3079.01,3078.77,0
11/5/2019 14:55,3078.99,3078.82,3079.16,3078.73,0
11/5/2019 14:56,3078.81,3079.19,3079.3,3078.81,0
11/5/2019 14:57,3079.19,3079.13,3079.29,3079.09,0
11/5/2019 14:58,3079.12,3079.22,3079.23,3079.09,0
11/5/2019 14:59,3079.23,3078.89,3079.23,3078.87,0
11/5/2019 15:00,3078.88,3078.08,3078.89,3078.06,0
11/5/2019 15:01,3078.1,3078.29,3078.34,3078.08,0
11/5/2019 15:02,3078.3,3078.82,3078.9,3078.29,0
11/5/2019 15:03,3078.81,3078.85,3079.04,3078.72,0
11/5/2019 15:04,3078.83,3078.77,3078.85,3078.73,0
11/5/2019 15:05,3078.77,3078.49,3078.82,3078.34,0
11/5/2019 15:06,3078.52,3078.28,3078.63,3078.19,0
11/5/2019 15:07,3078.29,3077.56,3078.29,3077.47,0
11/5/2019 15:08,3077.53,3078.11,3078.14,3077.49,0
11/5/2019 15:09,3078.1,3078.54,3078.76,3078.09,0
11/5/2019 15:10,3078.55,3078.19,3078.55,3078.17,0
11/5/2019 15:11,3078.2,3077.69,3078.26,3077.69,0
11/5/2019 15:12,3077.68,3077.81,3077.81,3077.54,0
11/5/2019 15:13,3077.8,3077.79,3078.09,3077.73,0
11/5/2019 15:14,3077.8,3077.77,3077.89,3077.7,0
11/5/2019 15:15,3077.75,3077.56,3077.81,3077.55,0
11/5/2019 15:16,3077.54,3077.53,3077.55,3077.37,0
11/5/2019 15:17,3077.53,3076.8,3077.53,3076.8,0
11/5/2019 15:18,3076.8,3076.71,3076.92,3076.62,0
11/5/2019 15:19,3076.69,3077.08,3077.2,3076.69,0
11/5/2019 15:20,3077.04,3076.81,3077.04,3076.73,0
11/5/2019 15:21,3076.79,3077.39,3077.63,3076.78,0
11/5/2019 15:22,3077.38,3077.57,3077.63,3077.36,0
11/5/2019 15:23,3077.53,3077.97,3077.97,3077.48,0
11/5/2019 15:24,3077.98,3078.62,3078.62,3077.9,0
11/5/2019 15:25,3078.56,3077.71,3078.56,3077.7,0
11/5/2019 15:26,3077.62,3077.37,3077.62,3077.37,0
11/5/2019 15:27,3077.36,3077.42,3077.51,3077.27,0
11/5/2019 15:28,3077.42,3077.32,3077.57,3077.32,0
11/5/2019 15:29,3077.33,3076.95,3077.38,3076.95,0
11/5/2019 15:30,3076.91,3077.53,3077.56,3076.91,0
11/5/2019 15:31,3077.54,3076.16,3077.55,3076.16,0
11/5/2019 15:32,3076.17,3075.39,3076.17,3075.27,0
11/5/2019 15:33,3075.38,3075.57,3076.06,3075.29,0
11/5/2019 15:34,3075.59,3076.28,3076.29,3075.43,0
11/5/2019 15:35,3076.28,3076.98,3076.98,3076.08,0
11/5/2019 15:36,3077,3077.27,3077.36,3077,0
11/5/2019 15:37,3077.27,3077.29,3077.77,3077.26,0
11/5/2019 15:38,3077.3,3077.87,3077.89,3076.9,0
11/5/2019 15:39,3077.89,3078.29,3078.32,3077.89,0
11/5/2019 15:40,3078.27,3078.64,3078.64,3078.14,0
11/5/2019 15:41,3078.63,3078.15,3078.89,3078.06,0
11/5/2019 15:42,3078.16,3078.05,3078.24,3078.03,0
11/5/2019 15:43,3078.05,3078.14,3078.23,3078.05,0
11/5/2019 15:44,3078.16,3078.05,3078.41,3078.05,0
11/5/2019 15:45,3078.04,3078.56,3078.56,3077.93,0
11/5/2019 15:46,3078.57,3078.09,3078.65,3078.04,0
11/5/2019 15:47,3078.11,3077.41,3078.11,3077.41,0
11/5/2019 15:48,3077.38,3076.9,3077.38,3076.81,0
11/5/2019 15:49,3076.91,3076.62,3076.91,3076.1,0
11/5/2019 15:50,3076.23,3076.14,3077.06,3076.06,0
11/5/2019 15:51,3076.13,3076.13,3076.49,3075.82,0
11/5/2019 15:52,3076.38,3075.91,3076.38,3075.87,0
11/5/2019 15:53,3076.03,3076.36,3076.48,3076.01,0
11/5/2019 15:54,3077.04,3076.38,3077.17,3076.13,0
11/5/2019 15:55,3076.12,3075.89,3076.3,3075.52,0
11/5/2019 15:56,3075.92,3075.05,3076.07,3075.05,0
11/5/2019 15:57,3075.06,3074.11,3075.15,3074.08,0
11/5/2019 15:58,3074.37,3074.6,3075.59,3074.37,0
11/5/2019 15:59,3074.69,3074.81,3075.57,3073.65,0
11/5/2019 16:00,3074.78,3074.75,3074.78,3074.75,0
11/6/2019 9:30,3075.1,3074.12,3075.91,3073.9,0
11/6/2019 9:31,3074.02,3073.59,3074.12,3073.21,0
11/6/2019 9:32,3073.42,3071.78,3073.42,3071.74,0
11/6/2019 9:33,3071.76,3072.03,3072.07,3071.25,0
11/6/2019 9:34,3072.05,3071.2,3072.05,3071.12,0
11/6/2019 9:35,3071.19,3071.05,3071.44,3071.05,0
11/6/2019 9:36,3070.63,3071.99,3072.04,3070.08,0
11/6/2019 9:37,3071.88,3070.79,3071.88,3070.79,0
11/6/2019 9:38,3070.91,3071.04,3071.34,3070.78,0
11/6/2019 9:39,3071.07,3071.54,3071.78,3070.61,0
11/6/2019 9:40,3071.66,3071.59,3072,3071.24,0
11/6/2019 9:41,3071.64,3071.81,3071.86,3071.25,0
11/6/2019 9:42,3071.75,3072.32,3072.32,3071.75,0
11/6/2019 9:43,3072.31,3073.28,3073.28,3072.18,0
11/6/2019 9:44,3073.32,3072.97,3073.34,3072.72,0
11/6/2019 9:45,3073.1,3072.65,3073.28,3072.65,0
11/6/2019 9:46,3072.63,3072.18,3072.83,3072.11,0
11/6/2019 9:47,3072.13,3072.44,3072.9,3071.97,0
11/6/2019 9:48,3072.43,3072.01,3072.5,3071.76,0
11/6/2019 9:49,3072.06,3071.93,3072.19,3071.72,0
11/6/2019 9:50,3071.96,3071.97,3072,3071.64,0
11/6/2019 9:51,3072.03,3073.27,3073.39,3072.03,0
11/6/2019 9:52,3073.25,3072.68,3073.25,3072.18,0
11/6/2019 9:53,3072.65,3072.57,3072.82,3072.39,0
11/6/2019 9:54,3072.58,3072.89,3073.11,3072.58,0
11/6/2019 9:55,3072.88,3073.86,3073.93,3072.82,0
11/6/2019 9:56,3073.88,3074.33,3074.39,3073.75,0
11/6/2019 9:57,3074.37,3074.48,3074.48,3074.11,0
11/6/2019 9:58,3074.54,3074.45,3074.86,3074.37,0
11/6/2019 9:59,3074.44,3074.68,3074.81,3074.36,0
11/6/2019 10:00,3074.63,3075.32,3075.42,3074.45,0
11/6/2019 10:01,3075.36,3075.67,3075.72,3075.14,0
11/6/2019 10:02,3075.66,3075.89,3076.02,3075.66,0
