Date,Open,High,Low,Close,Adj Close,Volume
2008-06-26,130.570007,131.419998,128.080002,128.229996,105.074982,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,104.501396,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,104.870117,258842600
2008-07-01,126.519997,128.470001,125.930000,128.380005,105.197914,388622000
2008-07-02,128.789993,129.160004,125.949997,126.180000,103.395180,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,103.501671,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,102.444641,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,104.263756,375973700
2008-07-09,127.500000,127.739998,124.389999,124.790001,102.256180,336729400
2008-07-10,124.430000,125.790001,123.580002,125.300003,102.674080,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,101.477684,481124600
2008-07-14,125.260002,125.500000,122.400002,122.720001,100.559959,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,99.142365,502502500
2008-07-16,121.449997,124.570000,121.099998,123.959999,101.576057,371642900
2008-07-17,125.139999,126.260002,124.089996,125.199997,102.592133,375490600
2008-07-18,126.169998,126.419998,125.150002,125.980003,103.231285,267030100
2008-07-21,126.510002,126.800003,125.190002,126.050003,103.288666,222863000
2008-07-22,125.150002,127.800003,124.849998,127.480003,104.460434,296904200
2008-07-23,127.889999,129.149994,127.550003,128.169998,105.025826,311698400
2008-07-24,128.339996,128.410004,125.160004,125.510002,102.846138,248634500
2008-07-25,125.889999,126.489998,125.169998,125.480003,102.821579,219131000
2008-07-28,125.510002,126.059998,123.419998,123.639999,101.313835,205201300
2008-07-29,123.980003,126.379997,123.639999,126.279999,103.477112,261505600
2008-07-30,127.110001,128.600006,126.279999,128.529999,105.320824,354710000
2008-07-31,127.400002,128.570007,126.629997,126.830002,103.927818,277402100
2008-08-01,127.120003,127.279999,125.459999,126.160004,103.378769,248690900
2008-08-04,126.040001,126.139999,124.760002,124.989998,102.420052,188239600
2008-08-05,126.019997,128.559998,124.970001,128.360001,105.181519,251577600
2008-08-06,128.020004,129.300003,127.480003,128.929993,105.648590,209555400
2008-08-07,127.959999,128.440002,126.540001,127.010002,104.075279,246312500
2008-08-08,126.580002,129.929993,126.379997,129.369995,106.009117,260811700
2008-08-11,129.470001,131.509995,129.229996,130.710007,107.107170,249425800
2008-08-12,130.279999,130.699997,128.729996,129.350006,105.992775,213200800
2008-08-13,128.789993,129.649994,127.669998,128.570007,105.353584,256393200
2008-08-14,127.839996,130.279999,127.750000,129.539993,106.148438,239555300
2008-08-15,129.929993,130.500000,129.300003,130.169998,106.664696,181000800
2008-08-18,130.429993,130.479996,127.660004,128.389999,105.206085,172275100
2008-08-19,127.419998,127.690002,126.529999,126.989998,104.058899,194673700
2008-08-20,127.389999,127.949997,126.339996,127.580002,104.542366,225498200
2008-08-21,126.750000,128.440002,126.599998,127.800003,104.722656,180609800
2008-08-22,128.669998,129.649994,127.800003,129.649994,106.238586,167715300
2008-08-25,128.800003,129.649994,126.750000,127.019997,104.083488,171936900
2008-08-26,127.019997,127.870003,126.580002,127.389999,104.386658,159117200
2008-08-27,127.550003,128.830002,127.300003,128.630005,105.402756,171032800
2008-08-28,129.279999,130.339996,129.110001,130.190002,106.681053,167537100
2008-08-29,129.729996,130.139999,128.509995,128.789993,105.533859,189195800
2008-09-02,130.029999,130.710007,127.519997,127.989998,104.878326,252364900
2008-09-03,127.879997,128.500000,126.930000,127.879997,104.788193,251947000
2008-09-04,126.970001,127.230003,123.959999,124.029999,101.633408,340042500
2008-09-05,123.290001,124.949997,122.000000,124.419998,101.952972,289503400
2008-09-08,128.039993,128.240005,124.419998,126.989998,104.058899,364075300
2008-09-09,127.099998,127.360001,122.800003,123.220001,100.969681,377326800
2008-09-10,123.889999,124.900002,122.550003,123.720001,101.379379,298916600
2008-09-11,122.120003,125.739998,121.599998,125.510002,102.846138,375369400
2008-09-12,124.290001,126.209999,123.830002,126.089996,103.321426,297851200
2008-09-15,121.629997,125.650002,119.889999,120.089996,98.404884,483607000
2008-09-16,117.199997,122.320000,117.000000,122.099998,100.051926,581744300
2008-09-17,119.639999,121.849998,116.000000,116.610001,95.553268,624095600
2008-09-18,118.050003,121.790001,113.800003,120.070000,98.388481,776114700
2008-09-19,126.699997,128.000000,123.330002,124.120003,102.295876,501087800
2008-09-22,124.449997,124.750000,120.360001,121.309998,99.979950,249966500
2008-09-23,120.849998,122.019997,118.279999,118.550003,97.705238,327470400
2008-09-24,119.349998,120.000000,117.790001,118.930000,98.018448,311818400
2008-09-25,119.400002,121.910004,118.440002,120.790001,99.551384,328253000
2008-09-26,118.830002,121.500000,118.510002,120.849998,99.600815,285917400
2008-09-29,119.139999,119.339996,110.970001,111.379997,91.795952,459562300
2008-09-30,113.510002,116.800003,110.529999,115.989998,95.595375,328154400
2008-10-01,115.269997,116.690002,113.949997,116.059998,95.653061,332783000
2008-10-02,114.949997,115.110001,111.059998,111.849998,92.183304,365337800
2008-10-03,112.860001,115.449997,109.680000,110.339996,90.938812,461798000
2008-10-06,107.150002,107.620003,100.639999,104.720001,86.306984,610637500
2008-10-07,106.839996,107.330002,99.650002,100.029999,82.441635,540012100
2008-10-08,97.519997,102.180000,96.809998,97.510002,80.364700,725414800
2008-10-09,99.660004,100.620003,90.250000,90.699997,74.752136,534485200
2008-10-10,86.760002,93.940002,83.580002,88.500000,72.938972,871026300
2008-10-13,93.870003,101.349998,89.949997,101.349998,83.529541,455584000
2008-10-14,104.699997,105.529999,97.110001,99.849998,82.293282,546268300
2008-10-15,97.459999,97.800003,89.709999,90.019997,74.191689,484627500
2008-10-16,91.290001,94.769997,86.540001,93.769997,77.282349,708811200
2008-10-17,91.989998,98.589996,91.650002,93.209999,76.820786,476649000
2008-10-20,95.349998,99.099998,94.089996,98.809998,81.436134,321294200
2008-10-21,96.970001,98.639999,95.220001,95.860001,79.004852,356502000
2008-10-22,93.199997,95.860001,87.529999,90.639999,74.702682,516168000
2008-10-23,90.290001,92.449997,85.809998,91.690002,75.568054,634666400
2008-10-24,84.059998,89.919998,84.000000,87.040001,71.735672,545812600
2008-10-27,85.970001,89.510002,83.699997,83.949997,69.188995,397288600
2008-10-28,87.339996,94.239998,84.529999,93.760002,77.274086,639939500
2008-10-29,93.769997,97.169998,92.099998,93.080002,76.713669,531270100
2008-10-30,95.779999,96.540001,92.900002,96.300003,79.367485,414582100
2008-10-31,95.080002,98.570000,94.480003,96.830002,79.804276,411394000
2008-11-03,96.779999,97.690002,95.949997,97.110001,80.035065,205419400
2008-11-04,99.059998,100.860001,96.709999,100.410004,82.754822,346793400
2008-11-05,99.199997,100.709999,95.000000,96.190002,79.276840,387844100
2008-11-06,94.459999,95.440002,90.059998,90.860001,74.884026,477721900
2008-11-07,91.650002,94.000000,90.500000,93.860001,77.356506,380391000
2008-11-10,95.209999,95.529999,90.919998,92.629997,76.342781,301773000
2008-11-11,90.760002,92.139999,88.650002,89.769997,73.985657,418498200
2008-11-12,88.230003,88.949997,85.120003,85.820000,70.730179,454330600
2008-11-13,86.129997,91.730003,82.089996,91.169998,75.139496,753141900
2008-11-14,89.410004,92.059998,86.519997,86.620003,71.389526,540352300
2008-11-17,86.379997,88.559998,85.160004,85.470001,70.441727,415254900
2008-11-18,85.150002,87.220001,82.910004,87.080002,71.768631,523811800
2008-11-19,85.910004,86.870003,80.919998,81.500000,67.169762,558327600
2008-11-20,80.129997,82.510002,75.050003,75.449997,62.183544,814180400
2008-11-21,77.459999,80.900002,74.339996,79.519997,65.537895,718536500
2008-11-24,81.919998,86.989998,80.360001,85.029999,70.079086,523305300
2008-11-25,87.300003,87.510002,83.820000,85.660004,70.598343,454112400
2008-11-26,84.300003,89.190002,84.239998,88.970001,73.326309,370134200
2008-11-28,88.629997,90.129997,88.480003,90.089996,74.249359,118308100
2008-12-01,87.510002,87.550003,81.860001,82.110001,67.672501,369927100
2008-12-02,83.470001,85.489998,82.040001,85.269997,70.276924,469508400
2008-12-03,83.400002,87.830002,83.139999,87.320000,71.966454,519863500
2008-12-04,86.059998,88.050003,83.739998,85.300003,70.301620,444173800
2008-12-05,83.650002,88.419998,82.239998,87.930000,72.469200,471905300
2008-12-08,90.339996,92.379997,88.080002,91.000000,74.999390,412859300
2008-12-09,90.370003,92.129997,88.980003,89.500000,73.763123,370790000
2008-12-10,90.320000,91.360001,89.000000,90.110001,74.265884,396187400
2008-12-11,89.540001,91.000000,87.370003,87.940002,72.477432,365061000
2008-12-12,85.550003,89.070000,85.199997,88.989998,73.342812,415060400
2008-12-15,89.019997,89.150002,86.290001,87.750000,72.320839,256694200
2008-12-16,91.879997,92.019997,88.180000,91.879997,75.724648,377699500
2008-12-17,90.839996,92.430000,90.059998,90.989998,74.991127,281819800
2008-12-18,91.400002,91.669998,88.209999,89.290001,73.590073,374673300
2008-12-19,89.099998,90.620003,88.089996,88.190002,73.273483,301451300
2008-12-22,88.580002,88.669998,85.489998,87.059998,72.334633,243759500
2008-12-23,87.529999,87.930000,85.800003,86.160004,71.586853,221625200
2008-12-24,86.449997,86.870003,86.000000,86.660004,72.002312,62061600
2008-12-26,87.239998,87.300003,86.500000,87.160004,72.417717,74767700
2008-12-29,87.239998,87.330002,85.599998,86.910004,72.209991,127795900
2008-12-30,87.510002,89.050003,86.879997,88.970001,73.921570,168256300
2008-12-31,89.080002,90.970001,88.870003,90.239998,74.976768,193987200
2009-01-02,90.440002,93.440002,89.849998,92.959999,77.236702,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,77.145294,240349700
2009-01-06,93.639999,94.449997,92.680000,93.470001,77.660423,328260900
2009-01-07,92.000000,92.260002,90.199997,90.669998,75.334015,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,75.641457,263834400
2009-01-09,91.160004,91.320000,85.360001,89.089996,74.021286,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,72.243233,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,72.376167,356432300
2009-01-14,85.540001,85.750000,83.160004,84.370003,70.099625,435491600
2009-01-15,84.120003,85.250000,81.720001,84.400002,70.124535,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,70.672913,399237200
2009-01-20,84.230003,85.059998,80.050003,80.570000,66.942368,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,69.833733,364360700
2009-01-22,82.419998,84.040001,81.169998,82.750000,68.753624,427940300
2009-01-23,80.900002,83.989998,80.570000,83.110001,69.052750,386800600
2009-01-26,83.589996,85.360001,82.809998,83.680000,69.526314,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,70.232536,273789700
2009-01-28,86.400002,87.949997,86.070000,87.389999,72.608826,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,70.249191,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,68.820107,383383600
2009-02-02,81.570000,83.180000,81.309998,82.580002,68.612373,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,69.576157,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,69.235519,322989300
2009-02-05,82.699997,85.290001,77.730003,84.570000,70.265778,417679400
2009-02-06,84.860001,87.339996,84.680000,86.980003,72.268158,366101700
2009-02-09,86.959999,87.739998,86.320000,87.099998,72.367859,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,69.052750,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,69.459846,324442500
2009-02-12,82.169998,83.820000,81.050003,83.660004,69.509727,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,68.761932,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,65.820671,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,65.662827,362964800
2009-02-19,79.839996,80.150002,78.019997,78.180000,64.956581,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,64.325142,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,62.023678,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,64.374992,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,63.868168,461985800
2009-02-26,77.820000,79.669998,75.529999,75.620003,62.829609,363353900
2009-02-27,74.010002,75.690002,73.809998,73.930000,61.425434,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,58.658669,426452600
2009-03-03,71.610001,71.699997,69.639999,70.070000,58.218330,443761000
2009-03-04,71.230003,72.870003,70.070000,71.730003,59.597538,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,57.163139,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,57.262833,490470000
2009-03-09,67.949997,70.000000,67.730003,68.110001,56.589832,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,59.963139,406227900
2009-03-11,73.000000,73.750000,71.830002,72.639999,60.353626,356648300
2009-03-12,72.620003,75.750000,71.970001,75.500000,62.729893,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,63.220112,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,63.028999,360644900
2009-03-17,76.070000,78.360001,75.449997,78.180000,64.956581,356814300
2009-03-18,77.809998,80.900002,77.070000,79.930000,66.410568,473273200
2009-03-19,80.930000,81.000000,78.690002,78.940002,65.588036,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,64.191406,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,68.802208,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,67.446602,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,68.157883,441775100
2009-03-26,82.250000,83.300003,81.320000,83.110001,69.546989,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,68.291771,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,65.931976,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,66.542839,364238300
2009-04-01,78.529999,81.419998,78.330002,81.059998,67.831535,377018300
2009-04-02,83.080002,84.610001,81.129997,83.430000,69.814758,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,70.509315,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,69.957024,264866600
2009-04-07,82.250000,82.650002,81.510002,81.650002,68.325233,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,69.061630,230402800
2009-04-09,84.669998,85.820000,84.330002,85.809998,71.806351,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,71.823082,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,70.584625,276598800
2009-04-15,83.839996,85.419998,83.610001,85.250000,71.337753,250726100
2009-04-16,85.930000,87.150002,84.769997,86.500000,72.383751,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,72.869102,262649000
2009-04-20,85.540001,87.050003,83.339996,83.430000,69.814758,293690100
2009-04-21,82.820000,85.129997,82.750000,85.059998,71.178741,114090900
2009-04-22,84.290001,86.339996,84.070000,84.540001,70.743591,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,71.438148,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,72.517639,287703000
2009-04-27,85.680000,87.010002,85.540001,85.839996,71.831451,289581600
2009-04-28,84.970001,86.589996,84.760002,85.570000,71.605522,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,73.128494,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,73.153610,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,73.546913,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,76.048973,287120000
2009-05-05,90.570000,90.930000,89.839996,90.570000,75.789551,243036300
2009-05-06,91.680000,92.199997,90.610001,92.139999,77.103348,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,76.032211,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,77.806267,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,76.350227,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,76.124283,282431300
2009-05-13,89.739998,90.010002,88.500000,88.680000,74.207977,269619100
2009-05-14,88.720001,90.120003,88.500000,89.440002,74.843964,260098700
2009-05-15,89.370003,90.000000,88.150002,88.709999,74.233093,271502700
2009-05-18,89.550003,91.339996,88.570000,91.230003,76.341835,241447400
2009-05-19,91.180000,91.970001,90.809998,91.120003,76.249802,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,75.739365,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,74.651527,258988400
2009-05-22,89.459999,90.000000,88.680000,89.019997,74.492516,166811900
2009-05-26,88.360001,91.559998,88.320000,91.300003,76.400429,236318500
2009-05-27,91.440002,91.750000,89.529999,89.669998,75.036446,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,76.082428,289095000
2009-05-29,91.419998,93.699997,90.680000,92.529999,77.429688,258641500
2009-06-01,93.669998,95.169998,93.430000,94.769997,79.304138,276246800
2009-06-02,94.400002,95.370003,94.230003,94.849998,79.371094,230874500
2009-06-03,94.040001,94.129997,92.760002,93.650002,78.366928,235310500
2009-06-04,94.000000,94.669998,93.300003,94.529999,79.103310,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,79.120033,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,78.793678,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,79.195374,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,78.994522,296100400
2009-06-11,94.580002,96.110001,94.559998,94.820000,79.345985,275414200
2009-06-12,94.400002,95.139999,94.000000,95.080002,79.563538,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,77.739311,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,76.684914,227319000
2009-06-17,91.599998,92.330002,90.830002,91.550003,76.609619,223445200
2009-06-18,91.690002,92.669998,91.250000,92.220001,77.170296,211725100
2009-06-19,92.580002,92.699997,91.519997,92.040001,77.454727,215655600
2009-06-22,91.139999,91.190002,89.250000,89.279999,75.132080,251913600
2009-06-23,89.470001,89.879997,88.849998,89.349998,75.191017,188309800
2009-06-24,90.160004,91.080002,89.599998,90.120003,75.838966,211577700
2009-06-25,89.669998,92.169998,89.570000,92.080002,77.488396,279411000
2009-06-26,91.769997,92.239998,91.269997,91.839996,77.286400,167579000
2009-06-29,92.110001,92.820000,91.599998,92.699997,78.010162,168481300
2009-06-30,92.720001,93.059998,91.269997,91.949997,77.378975,228888200
2009-07-01,92.339996,93.230003,92.209999,92.330002,77.698746,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,75.578110,212309900
2009-07-06,88.940002,89.930000,88.660004,89.800003,75.569695,174499600
2009-07-07,89.709999,89.820000,88.000000,88.059998,74.105423,197088900
2009-07-08,88.589996,88.800003,87.000000,88.000000,74.054924,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,74.197983,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,74.021286,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,75.822159,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,76.251335,181487400
